work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_size,salary_binned
2023,SE,FT,Other,165000,US,100,M,1
2023,SE,FT,Other,145000,US,100,M,1
2023,SE,FT,Other,165000,US,100,M,1
2023,SE,FT,Other,145000,US,100,M,1
2023,SE,FT,Other,274450,US,0,M,2
2023,SE,FT,Other,199600,US,0,M,1
2023,MI,FT,Data Engineer,83500,US,0,M,0
2023,MI,FT,Data Engineer,52500,US,0,M,0
2023,SE,FT,Other,140000,Other,100,M,1
2023,SE,FT,Other,76500,Other,100,M,0
2023,SE,FT,Data Scientist,48585,Other,0,M,0
2023,SE,FT,Other,306000,US,100,M,2
2023,SE,FT,Other,204000,US,100,M,1
2023,SE,FT,Machine Learning Engineer,204500,US,0,M,1
2023,SE,FT,Machine Learning Engineer,142200,US,0,M,1
2023,SE,FT,Data Scientist,185900,US,0,M,1
2023,SE,FT,Data Scientist,129300,US,0,M,0
2023,SE,FT,Data Analyst,136000,US,100,M,1
2023,SE,FT,Data Analyst,104000,US,100,M,0
2023,SE,FT,Data Engineer,115000,US,0,M,0
2023,SE,FT,Data Engineer,81500,US,0,M,0
2023,MI,FT,Other,280000,Other,0,L,2
2023,SE,FT,Data Scientist,76508,Other,0,S,0
2023,EX,FT,Data Scientist,250000,US,100,M,2
2023,EX,FT,Data Scientist,180000,US,100,M,1
2023,MI,FT,Data Engineer,100000,US,100,M,0
2023,MI,FT,Data Engineer,70000,US,100,M,0
2023,MI,FT,Data Engineer,100000,US,100,M,0
2023,MI,FT,Data Engineer,70000,US,100,M,0
2023,SE,FT,Data Scientist,240000,US,100,M,2
2023,SE,FT,Data Scientist,157000,US,100,M,1
2023,SE,FT,Other,222200,US,0,L,1
2023,SE,FT,Other,136000,US,0,L,1
2023,SE,FT,Machine Learning Engineer,204500,US,0,M,1
2023,SE,FT,Machine Learning Engineer,142200,US,0,M,1
2023,SE,FT,Data Analyst,140700,US,100,M,1
2023,SE,FT,Data Analyst,109600,US,100,M,0
2023,SE,FT,Machine Learning Engineer,278000,US,0,M,2
2023,SE,FT,Machine Learning Engineer,173000,US,0,M,1
2023,SE,FT,Data Analyst,110000,US,100,M,0
2023,SE,FT,Data Analyst,95000,US,100,M,0
2023,SE,FT,Data Engineer,305000,US,100,M,2
2023,SE,FT,Data Engineer,160000,US,100,M,1
2023,SE,FT,Data Engineer,175000,US,100,M,1
2023,SE,FT,Data Engineer,125000,US,100,M,0
2023,SE,FT,Data Analyst,155000,Other,0,M,1
2023,SE,FT,Data Analyst,120000,Other,0,M,0
2023,SE,FT,Data Analyst,85000,US,100,M,0
2023,SE,FT,Data Analyst,80000,US,100,M,0
2023,SE,FT,Other,165400,Other,0,M,1
2023,SE,FT,Other,127300,Other,0,M,0
2023,SE,FT,Other,260000,US,0,L,2
2023,SE,FT,Other,136000,US,0,L,1
2023,SE,FT,Other,259000,US,0,M,2
2023,SE,FT,Other,138750,US,0,M,1
2023,SE,FT,Other,185900,US,0,M,1
2023,SE,FT,Other,129300,US,0,M,0
2023,SE,FT,Machine Learning Engineer,273400,US,0,M,2
2023,SE,FT,Machine Learning Engineer,182200,US,0,M,1
2023,SE,FT,Data Scientist,192000,US,100,M,1
2023,SE,FT,Data Scientist,178000,US,100,M,1
2023,SE,FT,Data Scientist,218000,US,100,M,1
2023,SE,FT,Data Scientist,85000,US,100,M,0
2023,SE,FT,Other,132000,US,0,M,0
2023,SE,FT,Other,71500,US,0,M,0
2023,SE,FT,Data Engineer,252000,US,0,M,2
2023,SE,FT,Data Engineer,129000,US,0,M,0
2023,SE,FT,Other,215050,US,0,M,1
2023,SE,FT,Other,113100,US,0,M,0
2023,SE,FT,Other,260000,US,0,L,2
2023,SE,FT,Other,136000,US,0,L,1
2023,SE,FT,Data Scientist,218000,US,100,M,1
2023,SE,FT,Data Scientist,85000,US,100,M,0
2023,MI,FT,Data Scientist,130000,US,0,M,0
2023,MI,FT,Data Scientist,85000,US,0,M,0
2023,EX,FT,Data Engineer,250000,US,100,M,2
2023,EX,FT,Data Engineer,200000,US,100,M,1
2023,SE,FT,Machine Learning Engineer,220000,US,100,M,1
2023,SE,FT,Machine Learning Engineer,170000,US,100,M,1
2023,SE,FT,Data Engineer,145000,US,0,M,1
2023,SE,FT,Data Engineer,115000,US,0,M,0
2023,SE,FT,Data Scientist,184000,US,0,M,1
2023,SE,FT,Data Scientist,123000,US,0,M,0
2023,MI,FT,Data Analyst,75000,US,100,M,0
2023,MI,FT,Data Analyst,65000,US,100,M,0
2023,SE,FT,Other,168400,US,0,M,1
2023,SE,FT,Other,90700,US,0,M,0
2023,SE,FT,Data Engineer,185900,US,0,M,1
2023,SE,FT,Data Engineer,129300,US,0,M,0
2023,SE,FT,Data Scientist,258000,Other,0,M,2
2023,SE,FT,Data Scientist,190000,Other,0,M,1
2023,SE,FT,Data Analyst,169000,US,0,M,1
2023,SE,FT,Data Analyst,110600,US,0,M,0
2023,SE,FT,Data Analyst,80000,US,0,M,0
2023,SE,FT,Data Analyst,70000,US,0,M,0
2023,SE,FT,Data Analyst,136505,US,100,M,1
2023,SE,FT,Data Analyst,100895,US,100,M,0
2023,SE,FT,Machine Learning Engineer,200000,US,100,M,1
2023,SE,FT,Machine Learning Engineer,150000,US,100,M,1
2023,SE,FT,Other,202800,US,0,L,1
2023,SE,FT,Other,104300,US,0,L,0
2023,SE,FT,Data Engineer,275300,US,100,M,2
2023,SE,FT,Data Engineer,183500,US,100,M,1
2023,SE,FT,Data Scientist,168400,US,0,M,1
2023,SE,FT,Data Scientist,105200,US,0,M,0
2023,MI,FT,Other,240000,US,100,M,2
2023,MI,FT,Other,150000,US,100,M,1
2023,MI,FT,Other,130000,US,0,M,0
2023,MI,FT,Other,120000,US,0,M,0
2023,MI,FT,Data Analyst,93000,US,100,L,0
2023,SE,FT,Other,248100,US,0,M,2
2023,SE,FT,Other,145900,US,0,M,1
2023,SE,FT,Data Analyst,177000,US,100,M,1
2023,SE,FT,Data Analyst,118000,US,100,M,0
2023,SE,FT,Data Analyst,120350,US,0,M,0
2023,SE,FT,Data Analyst,74400,US,0,M,0
2023,SE,FT,Data Engineer,190000,US,100,M,1
2023,SE,FT,Data Engineer,120000,US,100,M,0
2023,SE,FT,Machine Learning Engineer,237400,Other,0,M,2
2023,SE,FT,Machine Learning Engineer,132870,Other,0,M,1
2023,SE,FT,Other,248100,US,0,M,2
2023,SE,FT,Other,145900,US,0,M,1
2023,SE,FT,Data Scientist,170000,US,0,M,1
2023,SE,FT,Data Scientist,125000,US,0,M,0
2023,SE,FT,Data Engineer,105000,US,0,M,0
2023,SE,FT,Data Engineer,90000,US,0,M,0
2023,SE,FT,Machine Learning Engineer,317070,US,0,M,3
2023,SE,FT,Machine Learning Engineer,170730,US,0,M,1
2023,MI,FT,Machine Learning Engineer,170000,US,0,M,1
2023,MI,FT,Machine Learning Engineer,125000,US,0,M,0
2023,SE,FT,Data Engineer,158700,US,0,M,1
2023,SE,FT,Data Engineer,123906,US,0,M,0
2023,SE,FT,Other,222200,US,0,L,1
2023,SE,FT,Other,136000,US,0,L,1
2023,SE,FT,Data Engineer,166000,US,0,M,1
2023,SE,FT,Data Engineer,128000,US,0,M,0
2023,MI,FT,Data Engineer,80976,Other,100,M,0
2023,MI,FT,Data Engineer,66940,Other,100,M,0
2023,EX,FT,Data Engineer,333500,US,0,M,3
2023,EX,FT,Data Engineer,180500,US,0,M,1
2023,SE,FT,Machine Learning Engineer,242921,US,0,M,2
2023,SE,FT,Machine Learning Engineer,170045,US,0,M,1
2023,SE,FT,Other,248100,US,0,M,2
2023,SE,FT,Other,145900,US,0,M,1
2023,MI,FT,Data Engineer,92280,Other,100,M,0
2023,MI,FT,Data Engineer,76284,Other,100,M,0
2023,SE,FT,Other,225000,US,0,M,2
2023,SE,FT,Other,156400,US,0,M,1
2023,EX,FT,Data Engineer,257400,US,100,M,2
2023,EX,FT,Data Engineer,210600,US,100,M,1
2023,MI,FT,Other,65000,US,0,M,0
2023,MI,FT,Other,50000,US,0,M,0
2023,SE,FT,Data Engineer,293000,US,0,M,2
2023,SE,FT,Data Engineer,180000,US,0,M,1
2023,EX,FT,Other,260000,US,100,M,2
2023,EX,FT,Other,192000,US,100,M,1
2023,MI,FT,Other,170000,US,0,M,1
2023,MI,FT,Other,125000,US,0,M,0
2023,EN,FT,Other,99000,US,100,L,0
2023,SE,FT,Data Analyst,130000,US,100,M,0
2023,SE,FT,Data Analyst,100000,US,100,M,0
2023,SE,FT,Machine Learning Engineer,233000,US,0,M,2
2023,SE,FT,Machine Learning Engineer,166000,US,0,M,1
2023,SE,FT,Data Engineer,185100,US,100,M,1
2023,SE,FT,Data Engineer,127600,US,100,M,0
2023,MI,FT,Data Analyst,105000,US,100,M,0
2023,MI,FT,Data Analyst,80000,US,100,M,0
2023,EX,FT,Data Analyst,160000,US,100,M,1
2023,EX,FT,Data Analyst,55000,US,100,M,0
2023,SE,FT,Machine Learning Engineer,241000,US,0,M,2
2023,SE,FT,Machine Learning Engineer,163000,US,0,M,1
2023,MI,FT,Data Scientist,120000,US,100,M,0
2023,MI,FT,Data Scientist,90000,US,100,M,0
2023,SE,FT,Data Scientist,218000,US,0,M,1
2023,SE,FT,Data Scientist,118000,US,0,M,0
2023,SE,FT,Data Scientist,210000,US,0,M,1
2023,SE,FT,Data Scientist,168000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,311000,US,0,M,2
2023,SE,FT,Machine Learning Engineer,162540,US,0,M,1
2023,MI,FT,Other,51676,Other,0,M,0
2023,MI,FT,Other,43064,Other,0,M,0
2023,EX,FT,Data Scientist,258750,US,0,M,2
2023,EX,FT,Data Scientist,185000,US,0,M,1
2023,EX,FT,Data Scientist,225000,US,0,M,2
2023,EX,FT,Data Scientist,145000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,226600,US,0,M,2
2023,SE,FT,Machine Learning Engineer,140100,US,0,M,1
2023,SE,FT,Data Scientist,48585,Other,0,M,0
2023,SE,FT,Data Scientist,190000,US,0,M,1
2023,SE,FT,Data Scientist,165000,US,0,M,1
2023,SE,FT,Data Scientist,175000,US,100,M,1
2023,SE,FT,Data Scientist,160000,US,100,M,1
2023,SE,FT,Machine Learning Engineer,247500,US,0,M,2
2023,SE,FT,Machine Learning Engineer,172200,US,0,M,1
2023,SE,FT,Machine Learning Engineer,247500,US,0,M,2
2023,SE,FT,Machine Learning Engineer,172200,US,0,M,1
2023,SE,FT,Data Engineer,153600,US,0,M,1
2023,SE,FT,Data Engineer,106800,US,0,M,0
2023,SE,FT,Other,140000,Other,0,M,1
2023,SE,FT,Other,76500,Other,0,M,0
2023,SE,FT,Other,182850,US,100,M,1
2023,SE,FT,Other,113000,US,100,M,0
2023,SE,FT,Data Engineer,150000,US,100,M,1
2023,SE,FT,Data Engineer,120000,US,100,M,0
2023,MI,FT,Data Analyst,105000,US,100,M,0
2023,MI,FT,Data Analyst,95000,US,100,M,0
2023,SE,FT,Other,306000,US,100,M,2
2023,SE,FT,Other,204000,US,100,M,1
2023,SE,FT,Data Scientist,160000,US,100,M,1
2023,SE,FT,Data Scientist,135000,US,100,M,1
2023,SE,FT,Other,104584,Other,0,M,0
2023,SE,FT,Other,92280,Other,0,M,0
2023,MI,FT,Data Analyst,126000,US,0,M,0
2023,MI,FT,Data Analyst,86400,US,0,M,0
2023,SE,FT,Data Engineer,232760,US,100,M,2
2023,SE,FT,Data Engineer,169280,US,100,M,1
2023,SE,FT,Data Analyst,136000,US,100,M,1
2023,SE,FT,Data Analyst,104000,US,100,M,0
2023,SE,FT,Data Scientist,185900,US,0,M,1
2023,SE,FT,Data Scientist,129300,US,0,M,0
2023,SE,FT,Data Scientist,168000,US,100,M,1
2023,SE,FT,Data Scientist,130000,US,100,M,0
2023,SE,FT,Data Scientist,185900,US,0,M,1
2023,SE,FT,Data Scientist,129300,US,0,M,0
2023,MI,FT,Data Engineer,162500,US,0,M,1
2023,MI,FT,Data Engineer,130000,US,0,M,0
2023,SE,FT,Data Scientist,240350,US,100,M,2
2023,SE,FT,Data Scientist,174800,US,100,M,1
2023,SE,FT,Machine Learning Engineer,247500,US,0,M,2
2023,SE,FT,Machine Learning Engineer,172200,US,0,M,1
2023,SE,FT,Data Engineer,154000,US,0,M,1
2023,SE,FT,Data Engineer,116000,US,0,M,0
2023,SE,FT,Data Scientist,168000,US,100,M,1
2023,SE,FT,Data Scientist,130000,US,100,M,0
2023,SE,FT,Data Analyst,153600,US,100,M,1
2023,SE,FT,Data Analyst,107500,US,100,M,0
2023,MI,FT,Data Analyst,94100,Other,0,M,0
2023,MI,FT,Data Analyst,72400,Other,0,M,0
2023,SE,FT,Other,178000,US,100,M,1
2023,SE,FT,Other,152000,US,100,M,1
2023,SE,FT,Other,192000,US,100,M,1
2023,SE,FT,Other,164000,US,100,M,1
2023,SE,FT,Data Scientist,233200,US,100,M,2
2023,SE,FT,Data Scientist,140000,US,100,M,1
2023,SE,FT,Data Engineer,194000,US,0,M,1
2023,SE,FT,Data Engineer,161000,US,0,M,1
2023,SE,FT,Other,225000,US,0,M,2
2023,SE,FT,Other,156400,US,0,M,1
2023,SE,FT,Other,210000,US,100,M,1
2023,SE,FT,Other,160000,US,100,M,1
2023,SE,FT,Data Analyst,153600,US,100,M,1
2023,SE,FT,Data Analyst,107500,US,100,M,0
2023,SE,FT,Data Engineer,185900,US,0,M,1
2023,SE,FT,Data Engineer,129300,US,0,M,0
2023,SE,FT,Data Scientist,145000,US,100,M,1
2023,SE,FT,Data Scientist,120000,US,100,M,0
2023,SE,FT,Data Analyst,206000,US,0,M,1
2023,SE,FT,Data Analyst,130000,US,0,M,0
2023,SE,FT,Data Analyst,153600,US,100,M,1
2023,SE,FT,Data Analyst,107500,US,100,M,0
2023,SE,FT,Data Engineer,146100,Other,0,M,1
2023,SE,FT,Data Engineer,112400,Other,0,M,0
2023,SE,FT,Data Engineer,241000,US,0,M,2
2023,SE,FT,Data Engineer,155000,US,0,M,1
2023,EX,FT,Data Engineer,194500,US,0,M,1
2023,EX,FT,Data Engineer,115500,US,0,M,0
2023,MI,FT,Other,110000,US,0,M,0
2023,MI,FT,Other,70000,US,0,M,0
2023,SE,FT,Other,199000,US,100,M,1
2023,SE,FT,Other,145000,US,100,M,1
2023,SE,FT,Data Scientist,200000,US,100,M,1
2023,SE,FT,Data Scientist,170000,US,100,M,1
2023,SE,FT,Data Scientist,150120,US,100,M,1
2023,SE,FT,Data Scientist,120096,US,100,M,0
2023,SE,FT,Machine Learning Engineer,253000,US,100,M,2
2023,SE,FT,Machine Learning Engineer,168000,US,100,M,1
2023,SE,FT,Data Scientist,200000,US,100,M,1
2023,SE,FT,Data Scientist,170000,US,100,M,1
2023,SE,FT,Other,185900,US,0,M,1
2023,SE,FT,Other,129300,US,0,M,0
2023,SE,FT,Other,178600,US,0,M,1
2023,SE,FT,Other,142880,US,0,M,1
2023,SE,FT,Other,255000,US,0,M,2
2023,SE,FT,Other,169000,US,0,M,1
2023,MI,FT,Data Scientist,155000,US,0,M,1
2023,MI,FT,Data Scientist,100000,US,0,M,0
2023,MI,FT,Data Engineer,151410,US,0,M,1
2023,MI,FT,Data Engineer,144200,US,0,M,1
2023,EN,FT,Data Scientist,151410,US,100,M,1
2023,EN,FT,Data Scientist,115360,US,100,M,0
2023,SE,FT,Data Engineer,252000,US,0,M,2
2023,SE,FT,Data Engineer,129000,US,0,M,0
2023,MI,FT,Other,193170,US,0,M,1
2023,MI,FT,Other,116480,US,0,M,0
2023,MI,FT,Other,250000,US,0,M,2
2023,MI,FT,Other,125000,US,0,M,0
2023,SE,FT,Data Engineer,146000,US,100,M,1
2023,SE,FT,Data Engineer,94000,US,100,M,0
2023,EX,FT,Other,246080,Other,0,M,2
2023,EX,FT,Other,203016,Other,0,M,1
2023,EX,FT,Other,135344,Other,100,M,1
2023,EX,FT,Other,110736,Other,100,M,0
2023,SE,FT,Other,260000,US,0,L,2
2023,SE,FT,Other,136000,US,0,L,1
2023,EX,FT,Other,329500,US,0,M,3
2023,EX,FT,Other,269600,US,0,M,2
2023,SE,FT,Other,250500,US,0,M,2
2023,SE,FT,Other,159500,US,0,M,1
2023,EN,FT,Data Analyst,115000,US,0,M,0
2023,EN,FT,Data Analyst,105000,US,0,M,0
2023,SE,FT,Other,250000,US,0,M,2
2023,SE,FT,Other,170000,US,0,M,1
2023,SE,FT,Other,198800,US,0,M,1
2023,SE,FT,Other,105200,US,0,M,0
2023,EN,FT,Data Analyst,94035,US,100,M,0
2023,EN,FT,Data Analyst,57920,US,100,M,0
2023,SE,FT,Other,222200,US,0,L,1
2023,SE,FT,Other,136000,US,0,L,1
2023,SE,FT,Data Analyst,113600,US,0,M,0
2023,SE,FT,Data Analyst,60000,US,0,M,0
2023,SE,FT,Data Engineer,150000,US,100,M,1
2023,SE,FT,Data Engineer,130000,US,100,M,0
2023,SE,FT,Data Scientist,256000,US,100,M,2
2023,SE,FT,Data Scientist,160000,US,100,M,1
2023,SE,FT,Data Engineer,180000,US,100,M,1
2023,SE,FT,Data Engineer,165000,US,100,M,1
2023,SE,FT,Data Analyst,116000,US,100,M,0
2023,SE,FT,Data Analyst,78000,US,100,M,0
2023,SE,FT,Other,245000,Other,0,M,2
2023,SE,FT,Other,210000,Other,0,M,1
2023,SE,FT,Data Analyst,115934,US,100,M,0
2023,SE,FT,Data Analyst,81666,US,100,M,0
2023,SE,FT,Machine Learning Engineer,283200,US,0,M,2
2023,SE,FT,Machine Learning Engineer,188800,US,0,M,1
2023,SE,FT,Other,220000,US,0,M,1
2023,SE,FT,Other,150000,US,0,M,1
2023,SE,FT,Other,192000,US,100,M,1
2023,SE,FT,Other,164000,US,100,M,1
2023,SE,FT,Other,205640,US,0,M,1
2023,SE,FT,Other,142600,US,0,M,1
2023,SE,FT,Data Engineer,193200,US,100,M,1
2023,SE,FT,Data Engineer,156400,US,100,M,1
2023,SE,FT,Machine Learning Engineer,196000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,121000,US,0,M,0
2023,SE,FT,Data Engineer,72000,Other,100,M,0
2023,SE,FT,Data Engineer,48000,Other,100,M,0
2023,SE,FT,Data Engineer,165000,US,0,M,1
2023,SE,FT,Data Engineer,132300,US,0,M,1
2023,SE,FT,Data Scientist,244000,Other,0,M,2
2023,SE,FT,Data Scientist,197000,Other,0,M,1
2023,SE,FT,Other,328000,US,0,M,3
2023,SE,FT,Other,211000,US,0,M,1
2023,SE,FT,Data Scientist,237000,US,100,M,2
2023,SE,FT,Data Scientist,201450,US,100,M,1
2023,SE,FT,Other,229000,US,0,M,2
2023,SE,FT,Other,206000,US,0,M,1
2023,SE,FT,Data Scientist,231000,US,100,M,2
2023,SE,FT,Data Scientist,134000,US,100,M,1
2023,SE,FT,Other,183750,US,0,M,1
2023,SE,FT,Other,165400,US,0,M,1
2023,MI,FT,Data Engineer,175000,US,0,M,1
2023,MI,FT,Data Engineer,125000,US,0,M,0
2023,SE,FT,Other,152900,Other,100,M,1
2023,SE,FT,Other,117700,Other,100,M,0
2023,SE,FT,Data Scientist,285800,US,0,M,2
2023,SE,FT,Data Scientist,154600,US,0,M,1
2023,SE,FT,Other,289120,US,0,M,2
2023,SE,FT,Other,192400,US,0,M,1
2023,MI,FT,Other,179998,Other,100,S,1
2023,EN,FT,Other,48644,Other,100,L,0
2023,SE,FT,Data Engineer,230000,US,0,M,2
2023,SE,FT,Data Engineer,166000,US,0,M,1
2023,MI,FT,Other,258000,US,100,L,2
2023,SE,FT,Data Scientist,225000,US,0,M,2
2023,SE,FT,Data Scientist,156400,US,0,M,1
2023,SE,FT,Data Engineer,190000,US,100,M,1
2023,SE,FT,Data Engineer,150000,US,100,M,1
2023,SE,FT,Data Scientist,196000,US,0,M,1
2023,SE,FT,Data Scientist,121000,US,0,M,0
2023,SE,FT,Data Scientist,219000,US,0,M,1
2023,SE,FT,Data Scientist,141000,US,0,M,1
2023,SE,FT,Data Engineer,230000,US,0,M,2
2023,SE,FT,Data Engineer,206000,US,0,M,1
2023,SE,FT,Other,192000,US,0,M,1
2023,SE,FT,Other,164000,US,0,M,1
2023,MI,FT,Other,300000,Other,0,M,2
2023,MI,FT,Other,260000,Other,0,M,2
2023,SE,FT,Data Analyst,147000,US,100,M,1
2023,SE,FT,Data Analyst,92000,US,100,M,0
2023,SE,FT,Machine Learning Engineer,200000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,140000,US,0,M,1
2023,MI,FT,Other,110000,US,0,M,0
2023,MI,FT,Other,70000,US,0,M,0
2023,SE,FT,Data Engineer,284310,US,0,M,2
2023,SE,FT,Data Engineer,153090,US,0,M,1
2023,SE,FT,Machine Learning Engineer,261500,US,0,L,2
2023,SE,FT,Machine Learning Engineer,134500,US,0,L,1
2023,EN,CT,Other,83200,US,0,S,0
2023,SE,FT,Data Engineer,204500,Other,0,M,1
2023,SE,FT,Data Engineer,142200,Other,0,M,1
2023,SE,FT,Data Analyst,145000,US,100,M,1
2023,SE,FT,Data Analyst,106000,US,100,M,0
2023,SE,FT,Data Scientist,190000,US,100,M,1
2023,SE,FT,Data Scientist,160000,US,100,M,1
2023,SE,FT,Other,275300,US,100,M,2
2023,SE,FT,Other,183500,US,100,M,1
2023,MI,FT,Data Engineer,147648,Other,0,M,1
2023,MI,FT,Data Engineer,123040,Other,0,M,0
2023,SE,FT,Other,182850,US,100,M,1
2023,SE,FT,Other,113000,US,100,M,0
2023,SE,FT,Other,202800,US,0,L,1
2023,SE,FT,Other,104300,US,0,L,0
2023,SE,FT,Data Engineer,215000,US,0,M,1
2023,SE,FT,Data Engineer,175000,US,0,M,1
2023,EX,FT,Data Scientist,228856,Other,100,M,2
2023,EX,FT,Data Scientist,144540,Other,100,M,1
2023,MI,FT,Data Engineer,162500,US,0,M,1
2023,MI,FT,Data Engineer,130000,US,0,M,0
2023,MI,FT,Data Scientist,140000,US,100,M,1
2023,MI,FT,Data Scientist,115000,US,100,M,0
2023,SE,FT,Data Engineer,136600,US,100,M,1
2023,SE,FT,Data Engineer,109280,US,100,M,0
2023,SE,FT,Machine Learning Engineer,221000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,185000,US,0,M,1
2023,SE,FT,Data Analyst,84000,Other,100,M,0
2023,SE,FT,Data Analyst,60000,Other,100,M,0
2023,MI,FT,Other,73824,Other,0,M,0
2023,MI,FT,Other,61520,Other,0,M,0
2023,MI,FT,Other,70000,Other,100,M,0
2023,SE,FT,Other,281000,US,0,M,2
2023,SE,FT,Other,196000,US,0,M,1
2023,SE,FT,Data Engineer,146000,US,0,M,1
2023,SE,FT,Data Engineer,94000,US,0,M,0
2023,EN,FT,Other,69500,US,100,M,0
2023,EN,FT,Other,46400,US,100,M,0
2023,SE,FT,Data Engineer,185000,US,100,M,1
2023,SE,FT,Data Engineer,150000,US,100,M,1
2023,SE,FT,Data Engineer,145000,US,0,M,1
2023,SE,FT,Data Engineer,115000,US,0,M,0
2023,SE,FT,Data Engineer,254000,US,0,M,2
2023,SE,FT,Data Engineer,200000,US,0,M,1
2023,SE,FT,Other,260000,US,0,L,2
2023,SE,FT,Other,136000,US,0,L,1
2023,SE,FT,Data Scientist,281000,Other,0,M,2
2023,SE,FT,Data Scientist,181000,Other,0,M,1
2023,SE,FT,Other,285000,US,100,M,2
2023,SE,FT,Other,210000,US,100,M,1
2023,EN,FT,Data Analyst,69525,US,100,M,0
2023,EN,FT,Data Analyst,61800,US,100,M,0
2023,SE,FT,Data Scientist,192000,US,0,M,1
2023,SE,FT,Data Scientist,164000,US,0,M,1
2023,SE,FT,Other,178000,US,0,M,1
2023,SE,FT,Other,152000,US,0,M,1
2023,SE,FT,Other,160000,US,100,L,1
2023,SE,FT,Data Analyst,125000,US,0,M,0
2023,SE,FT,Data Analyst,95000,US,0,M,0
2023,SE,FT,Other,130000,US,0,M,0
2023,SE,FT,Other,110000,US,0,M,0
2023,SE,FT,Data Scientist,48585,Other,0,M,0
2023,SE,FT,Data Engineer,145000,US,0,M,1
2023,SE,FT,Data Engineer,120000,US,0,M,0
2023,SE,FT,Machine Learning Engineer,283200,US,0,M,2
2023,SE,FT,Machine Learning Engineer,188800,US,0,M,1
2023,SE,FT,Other,225000,Other,0,M,2
2023,SE,FT,Other,168000,Other,0,M,1
2023,SE,FT,Data Scientist,140000,US,0,M,1
2023,SE,FT,Data Scientist,105000,US,0,M,0
2023,EN,FT,Data Scientist,130001,US,100,M,0
2023,EN,FT,Data Scientist,71907,US,100,M,0
2023,SE,FT,Other,144000,Other,100,M,1
2023,SE,FT,Other,80000,Other,100,M,0
2023,SE,FT,Other,205000,US,100,M,1
2023,SE,FT,Other,150000,US,100,M,1
2023,SE,FT,Data Analyst,189400,Other,0,M,1
2023,SE,FT,Data Analyst,131685,Other,0,M,0
2023,EX,FT,Other,204500,US,0,M,1
2023,EX,FT,Other,142200,US,0,M,1
2023,SE,FT,Data Scientist,150000,US,100,M,1
2023,SE,FT,Data Scientist,130000,US,100,M,0
2023,MI,FT,Data Engineer,120000,US,0,M,0
2023,MI,FT,Data Engineer,120000,US,0,M,0
2023,SE,FT,Data Analyst,172000,Other,100,M,1
2023,SE,FT,Data Analyst,110000,Other,100,M,0
2023,SE,FT,Other,260000,US,0,L,2
2023,SE,FT,Other,136000,US,0,L,1
2023,SE,FT,Data Analyst,110000,US,100,M,0
2023,SE,FT,Data Analyst,90000,US,100,M,0
2023,EN,FT,Other,60000,Other,100,M,0
2023,EN,FT,Data Scientist,77791,Other,0,L,0
2023,SE,FT,Other,57000,Other,100,L,0
2023,MI,FT,Other,120000,Other,0,M,0
2023,SE,FT,Other,168400,US,0,M,1
2023,SE,FT,Other,90700,US,0,M,0
2023,SE,FT,Data Analyst,150000,US,100,M,1
2023,SE,FT,Data Analyst,95000,US,100,M,0
2023,SE,FT,Data Engineer,161000,US,0,M,1
2023,SE,FT,Data Engineer,85000,US,0,M,0
2023,SE,FT,Other,240000,US,100,M,2
2023,SE,FT,Other,157250,US,100,M,1
2023,SE,FT,Other,260000,US,0,L,2
2023,SE,FT,Other,136000,US,0,L,1
2023,SE,FT,Data Scientist,277500,US,0,M,2
2023,SE,FT,Data Scientist,206000,US,0,M,1
2023,MI,FT,Machine Learning Engineer,165000,US,0,M,1
2023,MI,FT,Machine Learning Engineer,150000,US,0,M,1
2023,SE,FT,Other,222200,US,0,L,1
2023,SE,FT,Other,136000,US,0,L,1
2023,SE,FT,Data Scientist,236500,US,0,M,2
2023,SE,FT,Data Scientist,176000,US,0,M,1
2023,SE,FT,Data Analyst,155000,Other,0,M,1
2023,SE,FT,Data Analyst,120000,Other,0,M,0
2023,SE,FT,Data Scientist,172800,Other,100,M,1
2023,SE,FT,Data Scientist,110000,Other,100,M,0
2023,SE,FT,Other,260000,US,0,L,2
2023,SE,FT,Other,136000,US,0,L,1
2023,SE,FT,Data Engineer,171250,US,0,M,1
2023,SE,FT,Data Engineer,113750,US,0,M,0
2023,EN,FT,Other,100000,Other,0,L,0
2023,SE,CT,Other,323905,Other,100,M,3
2023,SE,FT,Data Engineer,146000,US,0,M,1
2023,SE,FT,Data Engineer,75000,US,0,M,0
2023,SE,FT,Data Engineer,146000,US,0,M,1
2023,SE,FT,Data Engineer,75000,US,0,M,0
2023,EN,FT,Other,150000,US,0,M,1
2023,EN,FT,Other,100000,US,0,M,0
2023,SE,FT,Data Analyst,62000,US,0,M,0
2023,SE,FT,Data Analyst,55000,US,0,M,0
2023,MI,FT,Other,155000,US,0,M,1
2023,MI,FT,Other,140000,US,0,M,1
2023,SE,FT,Machine Learning Engineer,247500,US,0,M,2
2023,SE,FT,Machine Learning Engineer,172200,US,0,M,1
2023,MI,FT,Other,110000,US,0,M,0
2023,MI,FT,Other,70000,US,0,M,0
